merchant_slug,first_name,last_name,email,website_url,commissions_total
sustainify-corp,Kenneth,Harris,kenneth.harris312@example.com,www.kennethharris312.com,468
crescendo-music-works,Ashley,Brown,ashley.brown313@example.com,www.ashleybrown313.com,920
vortex-media-group,Anthony,Miller,anthony.miller314@example.com,www.anthonymiller314.com,801
sylvan-dynamics,Lisa,Anderson,lisa.anderson315@example.com,www.lisaanderson315.com,68
hearty-roots-organics,Donald,Gonzalez,donald.gonzalez316@example.com,www.donaldgonzalez316.com,264
skyhigh-enterprises,Andrew,Smith,andrew.smith317@example.com,www.andrewsmith317.com,285
insightful-games,Thomas,Davis,thomas.davis318@example.com,www.thomasdavis318.com,110
noblequest-financial,Anthony,Lee,anthony.lee319@example.com,www.anthonylee319.com,585
summit-strategy-group,Linda,Ramirez,linda.ramirez320@example.com,www.lindaramirez320.com,894
prismshift-consulting,Margaret,Williams,margaret.williams321@example.com,www.margaretwilliams321.com,105
heritage-treasures,Margaret,Davis,margaret.davis322@example.com,www.margaretdavis322.com,309
brightpath-consulting,Daniel,Garcia,daniel.garcia323@example.com,www.danielgarcia323.com,911
sylvan-dynamics,Sarah,Brown,sarah.brown324@example.com,www.sarahbrown324.com,614
mindful-mission-consulting,Thomas,Hernandez,thomas.hernandez325@example.com,www.thomashernandez325.com,336
aspire-educational-services,Kimberly,Moore,kimberly.moore326@example.com,www.kimberlymoore326.com,451
park-and-play-events,Charles,Jones,charles.jones327@example.com,www.charlesjones327.com,534
horizon-space-systems,Michael,Anderson,michael.anderson328@example.com,www.michaelanderson328.com,218
crestwood-ventures,Karen,Perez,karen.perez329@example.com,www.karenperez329.com,419
beacon-insights-group,Joseph,Lee,joseph.lee330@example.com,www.josephlee330.com,340
vortex-media-group,Betty,Martinez,betty.martinez331@example.com,www.bettymartinez331.com,800
jazzedup-media,Emily,Davis,emily.davis332@example.com,www.emilydavis332.com,759
radial-network-solutions,Kimberly,Thompson,kimberly.thompson333@example.com,www.kimberlythompson333.com,377
artisan-elements,Dorothy,Lewis,dorothy.lewis334@example.com,www.dorothylewis334.com,749
truenorth-logistics,Susan,Anderson,susan.anderson335@example.com,www.susananderson335.com,3
pureharmony-wellness,Charles,Harris,charles.harris336@example.com,www.charlesharris336.com,173
thrivespace-technologies,Paul,Ramirez,paul.ramirez337@example.com,www.paulramirez337.com,225
nexgen-innovations,Kimberly,Williams,kimberly.williams338@example.com,www.kimberlywilliams338.com,807
oasis-wellness-center,Elizabeth,Smith,elizabeth.smith339@example.com,www.elizabethsmith339.com,575
infinite-loop-technologies,Elizabeth,Anderson,elizabeth.anderson340@example.com,www.elizabethanderson340.com,667
venturelink-investments,Michael,Garcia,michael.garcia341@example.com,www.michaelgarcia341.com,722
nexgen-innovations,Robert,Perez,robert.perez342@example.com,www.robertperez342.com,41
whispering-pines-retreat,Donna,Jackson,donna.jackson343@example.com,www.donnajackson343.com,579
echoverse-studios,Christopher,Thomas,christopher.thomas344@example.com,www.christopherthomas344.com,814
nextwave-technologies,Elizabeth,Gonzalez,elizabeth.gonzalez345@example.com,www.elizabethgonzalez345.com,842
terragraph-technologies,Susan,Jones,susan.jones346@example.com,www.susanjones346.com,348
fableforge-games,Mary,Smith,mary.smith347@example.com,www.marysmith347.com,934
sapphire-crafters,Daniel,Moore,daniel.moore348@example.com,www.danielmoore348.com,355
prismshift-consulting,Richard,Harris,richard.harris349@example.com,www.richardharris349.com,980
thrive-market-solutions,Joseph,Anderson,joseph.anderson350@example.com,www.josephanderson350.com,461
jazzedup-media,William,Brown,william.brown351@example.com,www.williambrown351.com,381
icicle-innovations,William,Ramirez,william.ramirez352@example.com,www.williamramirez352.com,869
crescendo-music-works,Kimberly,Johnson,kimberly.johnson353@example.com,www.kimberlyjohnson353.com,528
nexgen,Daniel,Jackson,daniel.jackson354@example.com,www.danieljackson354.com,166
radial-network-solutions,Paul,Wilson,paul.wilson355@example.com,www.paulwilson355.com,449
hearty-roots-organics,Barbara,Davis,barbara.davis356@example.com,www.barbaradavis356.com,602
lunatech-industries,Charles,Moore,charles.moore357@example.com,www.charlesmoore357.com,57
brightforge-studios,Donald,Wilson,donald.wilson358@example.com,www.donaldwilson358.com,86
lighthouse-legal-group,Barbara,Anderson,barbara.anderson359@example.com,www.barbaraanderson359.com,561
hearty-roots-organics,William,Harris,william.harris360@example.com,www.williamharris360.com,810
crimson-tiger-media,Christopher,Lopez,christopher.lopez361@example.com,www.christopherlopez361.com,724
summit-strategy-group,John,Clark,john.clark362@example.com,www.johnclark362.com,478
nextwave-technologies,Steven,Harris,steven.harris363@example.com,www.stevenharris363.com,105
hearty-roots-organics,Lisa,Gonzalez,lisa.gonzalez364@example.com,www.lisagonzalez364.com,892
verdevista-agriculture,Christopher,Davis,christopher.davis365@example.com,www.christopherdavis365.com,438
brightpath-consulting,David,Anderson,david.anderson366@example.com,www.davidanderson366.com,784
oasis-wellness-center,Andrew,Martinez,andrew.martinez367@example.com,www.andrewmartinez367.com,814
starboard-financial-group,Kenneth,Smith,kenneth.smith368@example.com,www.kennethsmith368.com,183
oasis-wellness-center,Ashley,Hernandez,ashley.hernandez369@example.com,www.ashleyhernandez369.com,839
sylvan-dynamics,Christopher,Brown,christopher.brown370@example.com,www.christopherbrown370.com,889
charisma-branding-agency,Jessica,White,jessica.white371@example.com,www.jessicawhite371.com,899
infusion-analytics,Susan,Smith,susan.smith372@example.com,www.susansmith372.com,744
echofall-productions,Donna,Lewis,donna.lewis373@example.com,www.donnalewis373.com,460
quantumsphere-dynamics,Sarah,Martin,sarah.martin374@example.com,www.sarahmartin374.com,850
mavenhouse-realty,Robert,Gonzalez,robert.gonzalez375@example.com,www.robertgonzalez375.com,148
brightpath-consulting,Kimberly,Martinez,kimberly.martinez376@example.com,www.kimberlymartinez376.com,620
verdevista-agriculture,Mary,Robinson,mary.robinson377@example.com,www.maryrobinson377.com,49
zenith-health-partners,Lisa,Davis,lisa.davis378@example.com,www.lisadavis378.com,901
clearripple-communications,Emily,Martinez,emily.martinez379@example.com,www.emilymartinez379.com,481
cobalt-communications,David,Martinez,david.martinez380@example.com,www.davidmartinez380.com,787
lighthouse-legal-group,Mark,Ramirez,mark.ramirez381@example.com,www.markramirez381.com,916
urbannest-designs,Robert,Williams,robert.williams382@example.com,www.robertwilliams382.com,257
cobalt-communications,Michael,White,michael.white383@example.com,www.michaelwhite383.com,722
echofall-productions,Jennifer,Martin,jennifer.martin384@example.com,www.jennifermartin384.com,179
infusion-analytics,Kimberly,Moore,kimberly.moore385@example.com,www.kimberlymoore385.com,287
velocity-sports-equipment,Linda,Anderson,linda.anderson386@example.com,www.lindaanderson386.com,439
nexgen-innovations,Ashley,Clark,ashley.clark387@example.com,www.ashleyclark387.com,262
heritage-treasures,Andrew,Davis,andrew.davis388@example.com,www.andrewdavis388.com,159
fleetwood-logistics,Emily,Wilson,emily.wilson389@example.com,www.emilywilson389.com,394
lush-life-organics,Dorothy,Taylor,dorothy.taylor390@example.com,www.dorothytaylor390.com,696
nextwave-technologies,Richard,Ramirez,richard.ramirez391@example.com,www.richardramirez391.com,883
enlighten-health-solutions,Paul,Martin,paul.martin392@example.com,www.paulmartin392.com,699
guardian-it-services,Donald,Anderson,donald.anderson393@example.com,www.donaldanderson393.com,920
whispering-pines-retreat,Betty,White,betty.white394@example.com,www.bettywhite394.com,643
ecotide-concepts,Robert,Perez,robert.perez395@example.com,www.robertperez395.com,828
fusionary-foods,Mary,Lewis,mary.lewis396@example.com,www.marylewis396.com,55
vital-essence-labs,Betty,Thomas,betty.thomas397@example.com,www.bettythomas397.com,466
charisma-branding-agency,Michael,Rodriguez,michael.rodriguez398@example.com,www.michaelrodriguez398.com,220
cobalt-communications,Andrew,Jones,andrew.jones399@example.com,www.andrewjones399.com,918
terragraph-technologies,Matthew,Martin,matthew.martin400@example.com,www.matthewmartin400.com,447
cobalt-communications,Ashley,Williams,ashley.williams401@example.com,www.ashleywilliams401.com,441
artisan-elements,Anthony,Lewis,anthony.lewis402@example.com,www.anthonylewis402.com,464
urbansync-systems,Jessica,Hernandez,jessica.hernandez403@example.com,www.jessicahernandez403.com,690
aquavibe-solutions,Betty,Lopez,betty.lopez404@example.com,www.bettylopez404.com,143
clearripple-communications,Donna,Smith,donna.smith405@example.com,www.donnasmith405.com,56
vortex-media-group,Michael,Martinez,michael.martinez406@example.com,www.michaelmartinez406.com,881
fableforge-games,Mark,Jackson,mark.jackson407@example.com,www.markjackson407.com,165
verdevista-agriculture,Margaret,Jackson,margaret.jackson408@example.com,www.margaretjackson408.com,150
lush-life-organics,Barbara,Jackson,barbara.jackson409@example.com,www.barbarajackson409.com,275
nexgen-innovations,Nancy,Wilson,nancy.wilson410@example.com,www.nancywilson410.com,251
fusionary-foods,Lisa,Miller,lisa.miller411@example.com,www.lisamiller411.com,157
greencrest-strategies,Kimberly,Harris,kimberly.harris412@example.com,www.kimberlyharris412.com,453
lighthouse-legal-group,Donna,Garcia,donna.garcia413@example.com,www.donnagarcia413.com,837
infinite-loop-technologies,James,Jackson,james.jackson414@example.com,www.jamesjackson414.com,124
icicle-innovations,Margaret,Sanchez,margaret.sanchez415@example.com,www.margaretsanchez415.com,375
nextwave-technologies,John,Harris,john.harris416@example.com,www.johnharris416.com,768
impulse-energy-solutions,Daniel,Moore,daniel.moore417@example.com,www.danielmoore417.com,495
starboard-financial-group,Ashley,Taylor,ashley.taylor418@example.com,www.ashleytaylor418.com,194
wildwood-agritech,Susan,Davis,susan.davis419@example.com,www.susandavis419.com,690
echofall-productions,Donald,Johnson,donald.johnson420@example.com,www.donaldjohnson420.com,560
infusion-analytics,Michael,Lopez,michael.lopez421@example.com,www.michaellopez421.com,604
impulse-energy-solutions,Steven,Moore,steven.moore422@example.com,www.stevenmoore422.com,147
horizon-space-systems,Charles,Smith,charles.smith423@example.com,www.charlessmith423.com,655
echopoint-consulting,Daniel,Brown,daniel.brown424@example.com,www.danielbrown424.com,539
velocity-sports-equipment,Matthew,Johnson,matthew.johnson425@example.com,www.matthewjohnson425.com,762
starboard-financial-group,Jessica,Robinson,jessica.robinson426@example.com,www.jessicarobinson426.com,261
vortex-media-group,Andrew,Lewis,andrew.lewis427@example.com,www.andrewlewis427.com,73
bamboo-grove-industries,Steven,Anderson,steven.anderson428@example.com,www.stevenanderson428.com,40
lighthouse-legal-group,Richard,Johnson,richard.johnson429@example.com,www.richardjohnson429.com,919
stellarsky-aerospace,Matthew,Perez,matthew.perez430@example.com,www.matthewperez430.com,693
blueplanet-waste-management,Matthew,Miller,matthew.miller431@example.com,www.matthewmiller431.com,292
terranova-construction,David,Moore,david.moore432@example.com,www.davidmoore432.com,576
crimson-tiger-media,Mary,Ramirez,mary.ramirez433@example.com,www.maryramirez433.com,690
elevate-hr-solutions,Sandra,Lewis,sandra.lewis434@example.com,www.sandralewis434.com,270
crestwood-ventures,John,Hernandez,john.hernandez435@example.com,www.johnhernandez435.com,658
radial-network-solutions,Paul,Brown,paul.brown436@example.com,www.paulbrown436.com,958
crescendo-music-works,Steven,Lee,steven.lee437@example.com,www.stevenlee437.com,955
galactic-insights,Lisa,Davis,lisa.davis438@example.com,www.lisadavis438.com,699
starboard-financial-group,Linda,Miller,linda.miller439@example.com,www.lindamiller439.com,336
heritage-treasures,Kimberly,Thomas,kimberly.thomas440@example.com,www.kimberlythomas440.com,35
brightforge-studios,Matthew,Taylor,matthew.taylor441@example.com,www.matthewtaylor441.com,733
mindful-mission-consulting,Joseph,Brown,joseph.brown442@example.com,www.josephbrown442.com,790
prismshift-consulting,Thomas,Ramirez,thomas.ramirez443@example.com,www.thomasramirez443.com,883
galactic-insights,Anthony,Wilson,anthony.wilson444@example.com,www.anthonywilson444.com,861
nexgen,Daniel,Thompson,daniel.thompson445@example.com,www.danielthompson445.com,600
campfire-visuals,Susan,Clark,susan.clark446@example.com,www.susanclark446.com,99
zenith-health-partners,Emily,Sanchez,emily.sanchez447@example.com,www.emilysanchez447.com,26
jazzedup-media,Susan,Thompson,susan.thompson448@example.com,www.susanthompson448.com,769
blueplanet-waste-management,Jennifer,Martin,jennifer.martin449@example.com,www.jennifermartin449.com,629
noblequest-financial,Paul,Martin,paul.martin450@example.com,www.paulmartin450.com,771
urban-euphoria,Richard,Clark,richard.clark451@example.com,www.richardclark451.com,306
lunatech-industries,Kenneth,Taylor,kenneth.taylor452@example.com,www.kennethtaylor452.com,515
aetherial-design-co,William,Lopez,william.lopez453@example.com,www.williamlopez453.com,818
greencrest-strategies,Karen,Gonzalez,karen.gonzalez454@example.com,www.karengonzalez454.com,703
noblequest-financial,Paul,Williams,paul.williams455@example.com,www.paulwilliams455.com,618
fusionary-foods,Jessica,Thomas,jessica.thomas456@example.com,www.jessicathomas456.com,463
aquavibe-solutions,Donald,Hernandez,donald.hernandez457@example.com,www.donaldhernandez457.com,343
frostflare-technologies,Mary,Perez,mary.perez458@example.com,www.maryperez458.com,300
pixelwave-media,Christopher,White,christopher.white459@example.com,www.christopherwhite459.com,672
artisan-elements,Kimberly,Martin,kimberly.martin460@example.com,www.kimberlymartin460.com,987
noblequest-financial,Dorothy,Johnson,dorothy.johnson461@example.com,www.dorothyjohnson461.com,752
greencrest-strategies,David,Martinez,david.martinez462@example.com,www.davidmartinez462.com,827
echoverse-studios,Donna,Thomas,donna.thomas463@example.com,www.donnathomas463.com,430
enlighten-health-solutions,Mary,Lee,mary.lee464@example.com,www.marylee464.com,704
stellarsky-aerospace,Matthew,Lopez,matthew.lopez465@example.com,www.matthewlopez465.com,669
echoverse-studios,Paul,Thomas,paul.thomas466@example.com,www.paulthomas466.com,256
infusion-analytics,Matthew,Hernandez,matthew.hernandez467@example.com,www.matthewhernandez467.com,905
campfire-visuals,Joseph,Jackson,joseph.jackson468@example.com,www.josephjackson468.com,259
thrive-market-solutions,Nancy,Johnson,nancy.johnson469@example.com,www.nancyjohnson469.com,117
biosphere-innovations,William,Thompson,william.thompson470@example.com,www.williamthompson470.com,505
evergreen-tech-solutions,William,Miller,william.miller471@example.com,www.williammiller471.com,68
whispering-pines-retreat,Nancy,Harris,nancy.harris472@example.com,www.nancyharris472.com,255
ecotide-concepts,Dorothy,Taylor,dorothy.taylor473@example.com,www.dorothytaylor473.com,116
aspire-educational-services,Robert,Anderson,robert.anderson474@example.com,www.robertanderson474.com,707
urbansync-systems,Susan,Ramirez,susan.ramirez475@example.com,www.susanramirez475.com,896
vital-essence-labs,Paul,Sanchez,paul.sanchez476@example.com,www.paulsanchez476.com,33
